Madison, Indiana,166750.0,32
Darlington, South Carolina,126173.0,425
Finney, Kansas,241970.0,30
Cleveland, Arkansas,121324.0,11
Bonneville, Idaho,416221.0,112
Grafton, New Hampshire,362807.0,1
Lyon, Kansas,149331.0,16
Andrew, Missouri,227413.0,13
Scurry, Texas,137363.0,4
Custer, South Dakota,369145.0,14
Arapahoe, Colorado,565564.0,305
Clark, Washington,541383.0,331
San Benito, California,840122.0,51
Cooke, Texas,295592.0,48
Mccurtain, Oklahoma,115877.0,12
Androscoggin, Maine,295797.0,12
Madison, Tennessee,201482.0,125
Austin, Texas,368925.0,13
Freestone, Texas,180455.0,10
Trigg, Kentucky,194881.0,12
Yellowstone, Montana,372133.0,92
Putnam, West Virginia,207827.0,161
San Miguel, New Mexico,216805.0,0
Turner, South Dakota,237597.0,10
Wood, Wisconsin,175505.0,12
Stutsman, North Dakota,203031.0,4
Hamilton, Tennessee,314180.0,282
Baldwin, Georgia,208320.0,200
Lincoln, Tennessee,206247.0,139
Douglas, Illinois,136343.0,4
Monmouth, New Jersey,633249.0,4
Stanislaus, California,455118.0,398
Snyder, Pennsylvania,234659.0,2
Blaine, Idaho,993961.0,5
Sevier, Arkansas,137280.0,24
Box Butte, Nebraska,143723.0,1
Kane, Illinois,315929.0,67
Erie, Ohio,206020.0,3
Kanawha, West Virginia,134638.0,338
Wichita, Texas,147269.0,12
Cerro Gordo, Iowa,163711.0,11
Hendry, Florida,228817.0,134
Hempstead, Arkansas,93617.0,35
Monroe, Alabama,114954.0,39
Stewart, Tennessee,211317.0,28
Valley, Idaho,624904.0,8
Beaverhead, Montana,363577.0,6
Vermilion, Illinois,89701.0,70
Nelson, Kentucky,238471.0,18
Heard, Georgia,198549.0,13
Pawnee, Nebraska,116113.0,3
Brantley, Georgia,168506.0,27
Menard, Illinois,193970.0,7
Tippecanoe, Indiana,252301.0,45
Pulaski, Kentucky,205590.0,34
Dimmit, Texas,138613.0,17
Lee, Arkansas,64443.0,1
Monroe, Iowa,146375.0,7
Rappahannock, Virginia,529169.0,2
Washington, Utah,556840.0,26
Stoddard, Missouri,132434.0,17
Davison, South Dakota,232822.0,3
Patrick, Virginia,155073.0,35
Gogebic, Michigan,127988.0,8
Monroe, Kentucky,111999.0,0
Anderson, Kansas,150491.0,6
Van Buren, Tennessee,185980.0,7
Linn, Iowa,209276.0,33
Jackson, Illinois,137531.0,31
Whiteside, Illinois,128595.0,24
Washington, Iowa,194108.0,31
Kaufman, Texas,356597.0,116
Columbia, Wisconsin,297671.0,30
Thomas, Georgia,208173.0,53
Tazewell, Virginia,123179.0,41
Logan, West Virginia,104488.0,133
Orleans, New York,154013.0,18
Clinton, Indiana,168038.0,13
Sierra, New Mexico,130542.0,13
Midland, Michigan,215018.0,51
Benewah, Idaho,328068.0,24
Woodruff, Arkansas,60140.0,4
Madison, Kentucky,250299.0,10
Genesee, New York,187214.0,57
Laclede, Missouri,185897.0,27
Milam, Texas,221369.0,12
Kingfisher, Oklahoma,189271.0,8
Burnett, Wisconsin,238714.0,27
Oregon, Missouri,152565.0,33
Big Horn, Wyoming,241991.0,7
Allen, Ohio,166326.0,30
Marion, Tennessee,203288.0,66
Jersey, Illinois,158174.0,14
Humboldt, Nevada,340952.0,15
Nowata, Oklahoma,106199.0,7
Cecil, Maryland,330012.0,59
Marion, Kentucky,157962.0,2
Nueces, Texas,219550.0,49
Lee, Alabama,285008.0,420
Ford, Kansas,160261.0,23
Butler, Alabama,105245.0,33
Madison, Arkansas,166621.0,39
Mathews, Virginia,327639.0,2
Carson, Texas,153514.0,9
Stark, Ohio,188349.0,122
Imperial, California,341854.0,137
Carroll, Virginia,172223.0,20
Wheeler, Texas,108362.0,5
Highland, Virginia,249858.0,1
Fayette, Kentucky,283889.0,0
Sangamon, Illinois,173296.0,149
Raleigh, West Virginia,113047.0,104
Crow Wing, Minnesota,328276.0,33
Fremont, Wyoming,306658.0,16
Lawrence, South Dakota,358630.0,3
Yates, New York,235932.0,17
Overton, Tennessee,196510.0,8
Morgan, Tennessee,166436.0,54
Mason, Kentucky,132289.0,11
Barton, Missouri,142154.0,26
Mineral, Montana,339377.0,3
Pickens, South Carolina,279680.0,297
Montgomery, Pennsylvania,429879.0,0
Black Hawk, Iowa,173205.0,26
Washington, Missouri,163468.0,72
Mills, Iowa,241429.0,21
Loudoun, Virginia,724482.0,319
Rice, Minnesota,325798.0,14
Cassia, Idaho,323563.0,45
New Kent, Virginia,387469.0,25
Franklin, Iowa,121604.0,1
Bon Homme, South Dakota,153476.0,2
Utah, Utah,581394.0,56
Sandoval, New Mexico,341105.0,122
Bastrop, Texas,428409.0,178
Henry, Iowa,161178.0,16
Cook, Illinois,316080.0,182
Washington, Arkansas,307078.0,198
Jackson, Michigan,204501.0,205
Douglas, Georgia,324958.0,189
Franklin, Arkansas,137965.0,68
Cook, Georgia,140970.0,33
Oneida, Idaho,358318.0,6
Newaygo, Michigan,218599.0,81
Clinton, New York,193351.0,6
Talladega, Alabama,157664.0,96
Casey, Kentucky,144592.0,1
Stevens, Minnesota,178590.0,3
Gray, Kansas,204756.0,15
Pinellas, Florida,398969.0,647
Washington, Oregon,598400.0,338
Kenton, Kentucky,239832.0,1
Isle Of Wight, Virginia,388512.0,28
Pickens, Georgia,340649.0,74
Pend Oreille, Washington,385823.0,16
Johnson, Iowa,289032.0,70
Napa, California,918021.0,56
Natrona, Wyoming,281363.0,48
Monroe, Florida,1039937.0,191
Portage, Wisconsin,261146.0,39
Murray, Minnesota,194865.0,1
Bucks, Pennsylvania,458607.0,0
Sheboygan, Wisconsin,216188.0,36
Upshur, West Virginia,135618.0,4
King And Queen, Virginia,246545.0,11
Cumberland, Kentucky,128897.0,0
Jefferson, New York,190711.0,20
Oconee, Georgia,487043.0,27
Jefferson, Illinois,130584.0,48
Marshall, Oklahoma,131447.0,25
Conejos, Colorado,191642.0,4
Uvalde, Texas,202417.0,6
Carroll, Missouri,120512.0,5
Reynolds, Missouri,156493.0,7
Montgomery, Alabama,147788.0,115
Pottawattamie, Iowa,198382.0,64
Frederick, Virginia,379299.0,90
Gordon, Georgia,226243.0,104
Burke, Georgia,153073.0,40
Union, Iowa,116611.0,6
Childress, Texas,85038.0,3
Benson, North Dakota,107180.0,3
Mahoning, Ohio,149110.0,4
Pike, Kentucky,77354.0,3
Des Moines, Iowa,135688.0,7
Covington, Alabama,132265.0,4
Franklin, Alabama,124140.0,30
Fairfield, South Carolina,125577.0,180
Mercer, North Dakota,195909.0,5
Madison, Idaho,450350.0,20
Jackson, Florida,168489.0,147
Fannin, Texas,225488.0,53
Vernon, Missouri,140993.0,95
Mcintosh, Georgia,237936.0,29
Grundy, Iowa,191903.0,10
Grant, Oklahoma,100848.0,4
Windham, Vermont,366752.0,1
Sarasota, Florida,495207.0,502
Grant, Kentucky,209301.0,5
Hamilton, Ohio,239243.0,183
Henderson, Kentucky,164835.0,14
Waukesha, Wisconsin,385633.0,70
Buchanan, Missouri,150774.0,26
Ottawa, Oklahoma,105681.0,23
Lamar, Georgia,215822.0,8
Huerfano, Colorado,250281.0,15
Talbot, Georgia,157537.0,15
Quitman, Georgia,105449.0,5
Cheyenne, Colorado,154907.0,2
Armstrong, Texas,183083.0,5
Travis, Texas,606822.0,692
Middlesex, New Jersey,464336.0,0
Douglas, Oregon,335694.0,164
Cole, Missouri,228742.0,70
Cherokee, South Carolina,131401.0,101
Curry, New Mexico,202574.0,11
Lincoln, Mississippi,158933.0,14
Mercer, Missouri,102102.0,3
Ogle, Illinois,182022.0,15
Jackson, Tennessee,180846.0,23
Irwin, Georgia,146958.0,6
Hill, Texas,178849.0,31
Andrews, Texas,241714.0,13
Rockdale, Georgia,321164.0,171
Hocking, Ohio,198978.0,25
Moniteau, Missouri,195469.0,2
Cannon, Tennessee,246380.0,29
Multnomah, Oregon,531213.0,124
Columbia, Georgia,299283.0,67
Crittenden, Kentucky,110512.0,1
Iowa, Iowa,208415.0,17
Franklin, Kentucky,217491.0,28
Asotin, Washington,341558.0,16
Butler, Iowa,167450.0,2
Hardy, West Virginia,159555.0,13
Harris, Texas,290111.0,8994
Brevard, Florida,367584.0,729
Canadian, Oklahoma,246201.0,10
Orangeburg, South Carolina,136621.0,335
Bedford, Pennsylvania,192795.0,0
Jefferson, Texas,151554.0,39
Wright, Minnesota,370163.0,126
Randolph, Illinois,115880.0,1
Meeker, Minnesota,234811.0,18
Sublette, Wyoming,383953.0,10
Potter, Texas,139086.0,39
Van Wert, Ohio,147545.0,17
Ballard, Kentucky,116871.0,5
Ada, Idaho,521877.0,241
Larue, Kentucky,175126.0,1
Iron, Utah,424944.0,26
Warren, Mississippi,164380.0,12
Winneshiek, Iowa,237612.0,8
Bath, Kentucky,124559.0,0
Shelby, Tennessee,227427.0,579
Peoria, Illinois,129577.0,114
Carroll, Arkansas,207667.0,44
Craig, Oklahoma,155207.0,14
Red River, Texas,112747.0,10
Mclean, Kentucky,122907.0,6
Laurens, South Carolina,177131.0,301
Mercer, West Virginia,99014.0,88
Brookings, South Dakota,276575.0,12
Accomack, Virginia,247844.0,37
Atchison, Missouri,113798.0,5
Georgetown, South Carolina,375616.0,178
Greene, Virginia,363158.0,15
Benton, Minnesota,291593.0,14
Union, South Carolina,85820.0,71
Buchanan, Virginia,79531.0,54
Willacy, Texas,103611.0,53
Swift, Minnesota,155141.0,1
Sweet Grass, Montana,496637.0,8
Kent, Michigan,307096.0,364
Pulaski, Missouri,198644.0,87
Sevier, Utah,332544.0,7
Winnebago, Illinois,159079.0,118
Taylor, Kentucky,147942.0,7
Shelby, Iowa,167938.0,6
Valencia, New Mexico,257457.0,381
White, Georgia,297050.0,34
Hancock, Tennessee,136266.0,5
Bradley, Tennessee,279401.0,217
Belmont, Ohio,151260.0,34
Kay, Oklahoma,88345.0,24
Wyoming, Pennsylvania,224006.0,0
Vanderburgh, Indiana,180033.0,89
Dunn, Wisconsin,254832.0,18
Bullock, Alabama,87498.0,6
Cook, Minnesota,349008.0,11
Muskingum, Ohio,176908.0,59
Hockley, Texas,164551.0,11
Butler, Kentucky,146697.0,2
Boise, Idaho,464990.0,10
Pickett, Tennessee,194596.0,9
Bell, Texas,272495.0,70
Cedar, Missouri,169160.0,29
San Diego, California,881973.0,1486
Sebastian, Arkansas,163494.0,62
Harvey, Kansas,172718.0,23
Jefferson, Oregon,373162.0,13
Edmonson, Kentucky,151453.0,3
Pope, Minnesota,274288.0,3
Calhoun, Georgia,78637.0,1
Miller, Georgia,148461.0,1
El Paso, Texas,202382.0,281
Adams, Colorado,525623.0,549
Spotsylvania, Virginia,397104.0,226
Kennebec, Maine,279454.0,24
Wise, Texas,380176.0,93
Amelia, Virginia,281268.0,22
Washington, Idaho,339358.0,14
Lamar, Texas,175786.0,29
Saguache, Colorado,265974.0,0
Mohave, Arizona,379373.0,172
Rockingham, Virginia,331963.0,40
Okmulgee, Oklahoma,98350.0,31
Clark, Arkansas,123058.0,12
Taylor, Florida,174893.0,180
Hubbard, Minnesota,286225.0,13
Perry, Missouri,205235.0,14
Murray, Oklahoma,128294.0,3
Lyon, Iowa,193122.0,11
Power, Idaho,316412.0,2
Dawson, Georgia,419499.0,36
Lafayette, Florida,216760.0,35
Wilkin, Minnesota,202438.0,4
Rhea, Tennessee,228603.0,63
Dakota, Nebraska,214447.0,19
Hamilton, New York,276603.0,1
Ingham, Michigan,197133.0,144
Paulding, Georgia,355649.0,180
Bedford, Virginia,329042.0,64
Columbia, New York,395132.0,30
Cumberland, Tennessee,284012.0,26
Wakulla, Florida,279312.0,88
Dallas, Texas,328463.0,43
Bibb, Alabama,181691.0,3
Metcalfe, Kentucky,118948.0,4
Desoto, Mississippi,294600.0,28
Skagit, Washington,570944.0,119
Coffee, Alabama,178875.0,23
Clarendon, South Carolina,162479.0,105
Chester, Tennessee,184810.0,23
Bledsoe, Tennessee,176111.0,1
Weld, Colorado,533134.0,150
Mercer, Kentucky,194559.0,3
Fulton, Arkansas,162312.0,35
Brown, Kansas,125123.0,10
Butler, Missouri,150597.0,98
Webster, Iowa,121965.0,46
Marshall, West Virginia,114013.0,33
Carroll, Maryland,447066.0,126
Hall, Nebraska,225582.0,23
Washington, Texas,351283.0,26
Vernon, Wisconsin,217000.0,5
Jasper, Georgia,251072.0,61
La Crosse, Wisconsin,270574.0,22
Waldo, Maine,299219.0,13
Peach, Georgia,202326.0,23
Bayfield, Wisconsin,262900.0,15
Decatur, Iowa,99655.0,7
Union, Ohio,372131.0,24
Marlboro, South Carolina,78571.0,92
Ashland, Wisconsin,156804.0,21
Cache, Utah,480166.0,28
Ontario, New York,263019.0,37
Juneau, Wisconsin,182303.0,37
Gray, Texas,87704.0,11
Maui, Hawaii,1104919.0,446
Mesa, Colorado,393727.0,216
Greene, New York,312092.0,6
Iosco, Michigan,142517.0,2
Magoffin, Kentucky,69358.0,1
Rock Island, Illinois,135702.0,61
Pike, Alabama,157770.0,19
Mcculloch, Texas,127306.0,1
Navajo, Arizona,394798.0,85
Craighead, Arkansas,200955.0,51
Moore, Texas,180955.0,9
Green Lake, Wisconsin,211963.0,5
Mills, Texas,359521.0,2
Clallam, Washington,509690.0,60
Dyer, Tennessee,144686.0,41
Mccreary, Kentucky,78115.0,4
Shelby, Missouri,123450.0,0
Lincoln, Nevada,237579.0,5
Marion, Missouri,166969.0,8
Yell, Arkansas,124545.0,63
Monona, Iowa,117138.0,11
Mcclain, Oklahoma,246469.0,35
Pottawatomie, Kansas,296045.0,45
Carroll, Iowa,178406.0,3
Gem, Idaho,456026.0,9
Ocean, New Jersey,473965.0,0
Beltrami, Minnesota,245583.0,46
Pennington, Minnesota,208545.0,4
Washoe, Nevada,547091.0,175
Lawrence, Ohio,145662.0,62
Tillman, Oklahoma,47316.0,1
Gilpin, Colorado,578623.0,15
Benton, Washington,438079.0,60
Pennington, South Dakota,342267.0,119
Franklin, Washington,415510.0,21
Monroe, Wisconsin,231220.0,6
Madison, Nebraska,227693.0,12
Lewis, New York,171010.0,6
Kiowa, Oklahoma,64203.0,6
Powhatan, Virginia,414403.0,13
Cass, Illinois,94526.0,6
Levy, Florida,234966.0,447
Nez Perce, Idaho,406178.0,6
Lassen, California,255726.0,60
Benton, Iowa,208190.0,24
Fort Bend, Texas,392485.0,819
Putnam, New York,497872.0,19
Putnam, Tennessee,298961.0,98
Starke, Indiana,171665.0,18
Lancaster, South Carolina,392863.0,219
Gilmer, Georgia,365766.0,59
Le Sueur, Minnesota,319848.0,5
Arenac, Michigan,135856.0,25
Screven, Georgia,139460.0,39
Walton, Florida,753639.0,151
Nacogdoches, Texas,209867.0,63
Pecos, Texas,173680.0,6
Osceola, Iowa,123567.0,5
Ottawa, Kansas,156266.0,3
Blount, Alabama,265347.0,313
Breckinridge, Kentucky,154531.0,5
Jackson, Iowa,191230.0,3
Walsh, North Dakota,114065.0,13
Platte, Wyoming,275108.0,2
Bear Lake, Idaho,373503.0,0
Mineral, Nevada,135403.0,0
Scott, Iowa,202002.0,50
Taylor, Texas,193363.0,34
Pembina, North Dakota,111252.0,5
Berks, Pennsylvania,269702.0,0
Winnebago, Wisconsin,223874.0,16
Highland, Ohio,162807.0,28
Jasper, Texas,177751.0,100
Price, Wisconsin,160671.0,6
Osage, Oklahoma,163731.0,57
Ohio, Kentucky,147503.0,10
Torrance, New Mexico,161200.0,69
Millard, Utah,288309.0,25
Pushmataha, Oklahoma,150834.0,4
Macomb, Michigan,240068.0,323
Strafford, New Hampshire,412562.0,3
Marinette, Wisconsin,162128.0,13
Daviess, Indiana,200716.0,1
San Juan, Utah,307999.0,5
Lake, Montana,537590.0,109
Westmoreland, Virginia,291633.0,9
Brunswick, Virginia,165150.0,18
Candler, Georgia,172162.0,7
Charles City, Virginia,250856.0,17
Lincoln, South Dakota,373473.0,24
Wexford, Michigan,178383.0,43
Jackson, Arkansas,79649.0,24
Trinity, California,399696.0,75
Obion, Tennessee,138708.0,19
Manistee, Michigan,193352.0,27
Alpena, Michigan,146684.0,7
Saline, Missouri,139938.0,8
Conway, Arkansas,133461.0,50
Bamberg, South Carolina,105856.0,10
Bollinger, Missouri,144681.0,17
Fond Du Lac, Wisconsin,196180.0,24
Okeechobee, Florida,229943.0,132
York, Maine,468667.0,23
Stephens, Oklahoma,119163.0,16
Orange, Virginia,348187.0,11
Chester, South Carolina,153515.0,112
Fleming, Kentucky,129734.0,4
Rice, Kansas,92346.0,9
Gilchrist, Florida,269161.0,25
Lewis, Idaho,252733.0,2
Walla Walla, Washington,421529.0,47
Jefferson, Colorado,662694.0,218
Washington, Minnesota,419426.0,48
Saline, Arkansas,229666.0,167
Union, Kentucky,107072.0,4
Jefferson, Florida,267027.0,107
Pickaway, Ohio,265788.0,24
Pettis, Missouri,148886.0,27
Carlton, Minnesota,250480.0,17
Monterey, California,819118.0,243
Lapeer, Michigan,245746.0,60
Lea, New Mexico,226974.0,31
Jefferson, Idaho,475233.0,13
Dinwiddie, Virginia,243230.0,59
Atoka, Oklahoma,184209.0,3
Clay, Florida,372142.0,514
Charlotte, Florida,406039.0,360
Louisa, Virginia,332833.0,55
Long, Georgia,231454.0,20
